name,ingredient,weight,category,note
,참기름,1.2,,
,"양파, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"멥쌀, 백미, 생것",25,,
S크림스프,"스프, 크림 스프, 가루 ",15,수프(간식),양식
S타락죽,우유,50,수프(간식),한식
,"멥쌀, 백미, 생것",25,,
,소금,0.2,,
,"설탕, 백설탕",0.1,,
S파래죽,"파래, 생것",15,수프(간식),한식
,"양파, 생것",10,,
,소금,0.2,,
,"멥쌀, 백미, 생것",25,,
,참기름,1.2,,
S파프리카감자크림스프,"파프리카, 빨간색, 생것",5,수프(간식),양식
,"파프리카, 노란색, 생것",5,,
,"감자, 대지, 생것",15,,
,우유,50,,
,버터,5,,
,"밀, 중력밀가루",5,,
,"후추, 검은후추, 가루 ",0.1,,
,소금,0.2,,
,"양파, 생것",5,,
S팥죽,"팥, 붉은팥, 말린것",30,수프(간식),한식
,"멥쌀, 백미, 생것",7.5,,
,"찹쌀, 백미, 생것",7.5,,
,"설탕, 백설탕",1,,
,소금,0.2,,
S표고버섯죽,"표고버섯, 참나무재배, 생것",15,수프(간식),한식
,"멥쌀, 백미, 생것",25,,
,"양파, 생것",10,,
,참기름,1.2,,
,소금,0.2,,
,"당근, 뿌리, 생것",3,,
S해물죽,"새우, 시바새우, 생것",10,수프(간식),한식
,"오징어, 생것",10,,
,"호박, 애호박, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"멥쌀, 백미, 생것",25,,
,참기름,1.2,,
,소금,0.2,,
,"양파, 생것",5,,
S현미소고기죽,"멥쌀, 발아현미, 현미, 생것",15,수프(간식),한식
,"멥쌀, 백미, 생것",10,,
,"소고기, 한우, 양지, 생것",15,,
,"양파, 생것",10,,
,참기름,1.2,,
,"호박, 애호박, 생것",5,,
,"간장, 재래",1,,
,"당근, 뿌리, 생것",3,,
S현미애호박죽,"멥쌀, 발아현미, 현미, 생것",15,수프(간식),한식
,"멥쌀, 백미, 생것",10,,
,"호박, 애호박, 생것",15,,
,참기름,1.2,,
,"양파, 생것",5,,
,소금,0.2,,
,"당근, 뿌리, 생것",5,,
S호두오곡죽,"호두, 말린것",8,수프(간식),한식
,"찹쌀, 백미, 생것",5,,
,"멥쌀, 백미, 생것",10,,
,"멥쌀, 발아현미, 현미, 생것",5,,
,"조, 차조, 도정, 생것",5,,
,소금,0.2,,
,"기장, 도정, 생것",5,,
S호두죽,"호두, 말린것",8,수프(간식),한식
,소금,0.2,,
,"멥쌀, 백미, 생것",25,,
S호두찹쌀죽,"호두, 말린것",8,수프(간식),한식
,"찹쌀, 백미, 생것",7,,
,"멥쌀, 백미, 생것",18,,
,소금,0.2,,
S호두채소죽,"호두, 말린것",8,수프(간식),한식
,"양파, 생것",10,,
,"당근, 뿌리, 생것",3,,
,"감자, 대지, 생것",5,,
,"호박, 애호박, 생것",5,,
,참기름,1.2,,
,소금,0.2,,
,"멥쌀, 백미, 생것",20,,
S호두치즈죽,"호두, 말린것",8,수프(간식),한식
,"치즈, 체다",10,,
,소금,0.2,,
,"멥쌀, 백미, 생것",25,,
S호박죽,"호박, 늙은호박, 생것",30,수프(간식),한식
,"찹쌀, 가루",10,,
,"설탕, 백설탕",2,,
,소금,0.2,,
S황태죽,"명태, 황태, 말린것",10,수프(간식),한식
,"양파, 생것",10,,
,소금,0.2,,
,"멥쌀, 백미, 생것",25,,
,들기름,1.2,,
S흑미치즈죽,"멥쌀, 흑미벼, 현미, 생것",15,수프(간식),한식
,"양파, 생것",5,,
,소금,0.2,,
,"치즈, 체다",10,,
,"멥쌀, 백미, 생것",10,,
S흑임자죽,"멥쌀, 백미, 생것",25,수프(간식),한식
,"참깨, 검정깨, 볶은것",11,,
,소금,0.2,,
S흰살생선죽,"대구, 생것",15,수프(간식),한식
,"당근, 뿌리, 생것",5,,
,"양파, 생것",10,,
,소금,0.2,,
,참기름,1.2,,
,"멥쌀, 백미, 생것",25,,
S흰죽,참기름,1.2,수프(간식),한식
,소금,0.2,,
,"멥쌀, 백미, 생것",25,,
S견과류,"아몬드, 조미, 볶은것",2,견과(간식),양식
,"땅콩, 볶은것",2,,
,"호두, 볶은것",2,,
S땅콩,"땅콩, 볶은것",2,견과(간식),양식
S아몬드,"아몬드, 조미, 볶은것",2,견과(간식),양식
S호두,"호두, 볶은것",2,견과(간식),양식
S가래떡구이,"멥쌀떡, 가래떡",40,곡류(간식),한식
S개피떡,"멥쌀떡, 개피떡",80,곡류(간식),한식
S개피떡(40g),"멥쌀떡, 개피떡",40,곡류(간식),한식
S건포도감자볼,"감자, 대지, 생것",30,곡류(간식),양식
,"포도, 건포도",5,,
S고구마맛탕,"고구마, 분질(밤) 고구마, 생것",50,곡류(간식),한식
,콩기름,3,,
,물엿,5,,
,"참깨, 검정깨, 볶은것",0.1,,
S꿀떡,"멥쌀떡, 꿀떡",40,곡류(간식),한식
S꿀호떡,"멥쌀떡, 꿀떡",40,곡류(간식),한식
S노란시루떡,"멥쌀떡, 시루떡",40,곡류(간식),한식
S녹차밤양갱,"녹차, 가루",0.5,곡류(간식),한식
,"밤, 생것",3,,
,한천,0.5,,
,"팥, 붉은팥, 삶은것",30,,
,물엿,3,,
S단팥도너츠,"빵, 팥 도우넛",30,곡류(간식),양식
S단팥빵,"빵, 팥빵",30,곡류(간식),양식
S단호박견과류찜,"땅콩, 볶은것",1.5,곡류(간식),양식
,"아몬드, 볶은것",1.5,,
,"호박, 단호박, 생것",35,,
S단호박구이,"호박, 단호박, 생것",35,곡류(간식),양식
S단호박꿀찜,꿀,2,곡류(간식),한식
,"호박, 단호박, 생것",35,,
S단호박떡케익,"멥쌀, 백미, 가루 ",30,곡류(간식),한식
,"호박, 단호박, 생것",20,,
,"설탕, 백설탕",3,,
S단호박설기,"호박, 단호박, 생것",25,곡류(간식),한식
,"멥쌀, 백미, 가루 ",25,,
,"설탕, 백설탕",5,,
,"소금, 정제염",0.5,,
S단호박찜,"호박, 단호박, 생것",35,곡류(간식),한식
S달걀미나리빵,"빵, 모닝빵",30,곡류(간식),한식
,"달걀, 생것",15,,
,"미나리, 물미나리, 생것",15,,
,"마요네즈, 전란",5,,
,"당근, 뿌리, 생것",5,,
,콩기름,2,,
S달걀부추빵,"빵, 모닝빵",30,곡류(간식),한식
,"달걀, 생것",15,,
,"부추, 재래종, 생것",15,,
,"마요네즈, 전란",5,,
,"당근, 뿌리, 생것",5,,
,콩기름,2,,
S달걀토스트,"달걀, 생것",20,곡류(간식),양식
,"양파, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"후추, 검은후추, 가루 ",0.2,,
,우유,50,,
,콩기름,1,,
,"빵, 식빵",30,,
S당근두부스넥,"당근, 뿌리, 생것",2,곡류(간식),한식
,두부,4,,
,"밀, 중력밀가루",10,,
,"설탕, 백설탕",2,,
,"달걀, 생것",2.5,,
,소금,0.3,,
,"생강, 뿌리줄기, 생것",0.3,,
,"참깨, 검정깨, 볶은것",0.2,,
,콩기름,3,,
S도너츠,"빵, 링 도우넛",30,곡류(간식),양식
S딸기쨈식빵,"딸기, 잼",10,곡류(간식),양식
,"빵, 식빵",30,,
S롤빵,"빵, 소프트 롤빵",30,곡류(간식),양식
S마늘빵,"빵, 마늘빵",30,곡류(간식),양식
S마들렌,"케이크, 파운드 케이크",30,곡류(간식),양식
S맘모스빵,"딸기, 잼",10,곡류(간식),양식
,"빵, 곰보빵",30,,
S매실젤리,"매실 농축액, 당절임",20,곡류(간식),한식
,"젤라틴, 디저트용, 가루 ",0.5,,
S머핀,"빵, 잉글리쉬 머핀",30,곡류(간식),양식
S모닝빵,"빵, 모닝빵",30,곡류(간식),양식
S모닝빵+딸기잼,"빵, 모닝빵",30,곡류(간식),양식
,"딸기, 잼",5,,
S모카빵,"빵, 모카빵",30,곡류(간식),양식
S무지개떡,"멥쌀떡, 무지개떡",80,곡류(간식),한식
S무지개떡(40g),"멥쌀떡, 무지개떡",40,곡류(간식),한식
S미니핫도그,"핫도그, 냉동",35,곡류(간식),양식
S바나나핫케이크,"바나나, 생것",30,곡류(간식),양식
,"밀, 팬케이크가루",25,,
,우유,25,,
,"달걀, 생것",6,,
,콩기름,1,,
S바람떡,"멥쌀떡, 개피떡",60,곡류(간식),한식
S바람떡(40g),"멥쌀떡, 개피떡",40,곡류(간식),한식
S밤설기,"멥쌀떡, 백설기",80,곡류(간식),한식
S밤설기(40g),"멥쌀떡, 백설기",40,곡류(간식),한식
S밤식빵,"밤, 생것",10,곡류(간식),양식
,"빵, 식빵",30,,
S백설기,"멥쌀떡, 백설기",40,곡류(간식),한식
S백설기(80g),"멥쌀떡, 백설기",80,곡류(간식),한식
S보리떡(40g),"보리, 순, 가루 ",40,곡류(간식),한식
S비스켓,"과자, 비스킷, 하드",20,곡류(간식),양식
S샌드위치,"샌드위치, 햄, 치즈, 채소",40,곡류(간식),양식
S소보로빵,"빵, 곰보빵",30,곡류(간식),양식
S송편,"멥쌀떡, 송편, 깨",80,곡류(간식),한식
S송편(40g),"멥쌀떡, 송편, 깨",40,곡류(간식),한식
S수리취떡,"멥쌀떡, 개피떡, 쑥",80,곡류(간식),한식
S수리취떡(40g),"멥쌀떡, 개피떡, 쑥",40,곡류(간식),한식
S수제멸치과자,"밀, 중력밀가루",20,곡류(간식),한식
,"멸치, 잔멸치, 삶아서 말린것",3,,
,"참깨, 검정깨, 볶은것",2,,
,"전분, 옥수수, 가루",3,,
,"팽창제, 베이킹파우더",0.3,,
,소금,0.3,,
,"설탕, 백설탕",2,,
,우유,15,,
S수제새우과자,"밀, 중력밀가루",20,곡류(간식),한식
,"새우 볶음, 말린것, 볶은것",3,,
,"아몬드, 말린것",1,,
,"전분, 옥수수, 가루",3,,
,"팽창제, 베이킹파우더",0.3,,
,소금,0.3,,
,"설탕, 백설탕",2,,
,우유,15,,
S슈크림빵,"빵, 크림빵",30,곡류(간식),양식
S시루떡,"멥쌀떡, 시루떡",40,곡류(간식),한식
S식빵+딸기잼,"딸기, 잼",5,곡류(간식),양식
,"빵, 식빵",30,,
S식빵토스트,"빵, 식빵",30,곡류(간식),양식
S쌀과자,멥쌀 과자,20,곡류(간식),한식
S쑥떡,"쑥, 생것",8,곡류(간식),한식
,"멥쌀떡, 절편",80,,
S쑥떡(40g),"쑥, 생것",4,곡류(간식),한식
,"멥쌀떡, 절편",40,,
S쑥버무리,"쑥, 생것",25,곡류(간식),한식
,"밀, 중력밀가루",6,,
,"찹쌀, 가루",6,,
,"설탕, 백설탕",2,,
,소금,0.5,,
S쑥설기,"멥쌀떡, 개피떡, 쑥",80,곡류(간식),한식
S쑥설기(40g),"멥쌀떡, 개피떡, 쑥",40,곡류(간식),한식
S씨앗호떡,"밀, 강력밀가루",20,곡류(간식),한식
,"해바라기씨, 볶은것",5,,
,"찹쌀, 가루",5,,
,"땅콩, 볶은것",2,,
,"설탕, 백설탕",3,,
,콩기름,1,,
,"팽창제, 효모, 말린것",1,,
,"계피, 가루",0.1,,
,소금,0.1,,
S아몬드사과도넛,"사과, 홍옥, 생것",35,곡류(간식),양식
,"밀, 중력밀가루",5,,
,"아몬드, 말린것",10,,
,"달걀, 생것",10,,
,우유,5,,
,"설탕, 백설탕",2,,
,소금,0.3,,
,콩기름,1,,
S애플파이,"과자, 사과파이",30,곡류(간식),양식
S약과,"과자, 약과",40,곡류(간식),한식
S약식,"찹쌀떡, 약식",40,곡류(간식),한식
S오색롤샌드위치,"빵, 식빵",30,곡류(간식),양식
,"치즈, 체다",5,,
,"파프리카, 빨간색, 생것",5,,
,"파프리카, 노란색, 생것",5,,
,"오이, 개량종, 생것",4,,
,"마요네즈, 전란",5,,
,게맛살,5,,
S오이달걀샐러드빵,"빵, 모닝빵",30,곡류(간식),양식
,"달걀, 생것",15,,
,"오이, 개량종, 생것",15,,
,"마요네즈, 전란",5,,
,"당근, 뿌리, 생것",5,,
S인절미,"찹쌀떡, 인절미, 콩고물",40,곡류(간식),한식
S잼샌드위치,"빵, 식빵",30,곡류(간식),양식
,"딸기, 잼",5,,
S절편,"멥쌀떡, 절편",80,곡류(간식),한식
S절편(40g),"멥쌀떡, 절편",40,곡류(간식),한식
S증편,"멥쌀떡, 증편",80,곡류(간식),한식
S증편(40g),"멥쌀떡, 증편",40,곡류(간식),한식
S찹쌀도너츠,"찹쌀빵, 찹쌀도우넛",30,곡류(간식),한식
S채소찐빵,"빵, 채소 찐빵",30,곡류(간식),한식
S치즈머핀,"빵, 우유 머핀",30,곡류(간식),양식
S치즈빵,"빵, 치즈 페이스트리",30,곡류(간식),양식
S치즈케이크,"케이크, 치즈 케이크",30,곡류(간식),양식
S카스텔라,"빵, 카스텔라",30,곡류(간식),양식
S카카오올리브케익,"밀, 중력밀가루",20,곡류(간식),양식
,"코코아, 밀크코코아, 가루 ",2,,
,올리브유,3,,
,"달걀, 생것",5,,
,"설탕, 백설탕",3,,
,우유,8,,
S케이크,"케이크, 과일(후르츠)",30,곡류(간식),양식
S쿠키,"과자, 쿠키, 통밀",30,곡류(간식),양식
S크랜베리찹쌀케이크,"찹쌀, 가루",16,곡류(간식),양식
,"크랜베리, 생것",2.5,,
,"해바라기씨, 말린것",1,,
,"호박씨, 말린것",1,,
,"잣, 말린것",1,,
,우유,6,,
,"달걀, 생것",3,,
S크로와상,"빵, 크로와상",60,곡류(간식),양식
S크로와상(30g),"빵, 크로와상",30,곡류(간식),양식
S크로와상샌드위치,"빵, 버터 크로와상",30,곡류(간식),양식
,"토마토, 생것",10,,
,"양상추, 생것",10,,
,"햄, 슬라이스햄",5,,
,"오이, 개량종, 생것",5,,
,"마요네즈, 전란",5,,
,"치즈, 체다",5,,
S크루통,"빵, 식빵",10,곡류(간식),양식
,올리브유,5,,
,"파슬리, 말린것",0.1,,
S크림빵,"빵, 크림빵",30,곡류(간식),양식
S토스트,"빵, 식빵",30,곡류(간식),양식
S프렌치토스트,우유,100,곡류(간식),양식
,"빵, 식빵",30,,
,"달걀, 생것",10,,
,버터,5,,
S피자빵,"피자, 슈퍼슈프림 피자, 냉동",60,곡류(간식),양식
S핫도그,"핫도그, 냉동",70,곡류(간식),양식
S핫케이크,우유,15,곡류(간식),양식
,"달걀, 생것",7.5,,
,콩기름,1.5,,
,"밀, 팬케이크가루",50,,
S호떡,"밀, 강력밀가루",20,곡류(간식),한식
,"찹쌀, 가루",5,,
,콩기름,3,,
,"땅콩, 볶은것",2,,
,"설탕, 백설탕",3,,
,"팽창제, 효모, 말린것",1,,
,"계피, 가루",0.1,,
,소금,0.1,,
S흑임자떡,"멥쌀떡, 가래떡, 흑미",40,곡류(간식),한식
S(저당)씨리얼,"시리얼, 현미",40,씨리얼(간식),양식
S쌀씨리얼,"시리얼, 쌀",40,씨리얼(간식),양식
S씨리얼,"시리얼, 옥수수",40,씨리얼(간식),양식
S옥수수씨리얼,"시리얼, 옥수수",40,씨리얼(간식),양식
S단호박식혜,"호박, 단호박, 생것",30,음료(간식),한식
,"보리, 엿기름, 말린것",10,,
,"멥쌀, 백미, 생것",10,,
,"설탕, 백설탕",10,,
S둥글레차,"둥글레차, 추출",100,음료(간식),한식
S레몬주스,레모네이드,100,음료(간식),양식
S망고주스,망고 음료,100,음료(간식),양식
S매실주스,매실 음료,100,음료(간식),한식
S매실쥬스,"매실 농축액, 당절임",5,음료(간식),한식
S매실차,매실 음료,100,음료(간식),한식
S미숫가루,"보리, 미숫가루",15,음료(간식),한식
,"설탕, 백설탕",2.5,,
S보리차,"보리차, 추출",100,음료(간식),한식
S수정과,"계피차, 가루 ",5,음료(간식),한식
S식혜,"식혜, 캔",100,음료(간식),한식
S쌀음료,쌀 음료,100,음료(간식),한식
S오렌지주스,"오렌지 주스, 가당",100,음료(간식),양식
S오렌지주스(무가당),"오렌지 주스, 무가당",100,음료(간식),양식
S오미자아이스크림,"오미자 농축액, 당절임",5,음료(간식),한식
,"크림, 중휘핑",50,,
,"설탕, 백설탕",5,,
S오미자차,"오미자 농축액, 당절임",5,음료(간식),한식
S유자차,"유자 농축액, 당절임",10,음료(간식),한식
S코코아,"코코아, 밀크코코아, 가루 ",20,음료(간식),양식
S토마토주스,"토마토, 과채 음료",100,음료(간식),양식
S포도주스,"포도 주스, 과즙 음료",100,음료(간식),양식
S가지카레튀김,"밀, 튀김가루",10,일품(간식),한식
,"달걀, 생것",5,,
,"가지, 생것",30,,
,"카레, 가루 ",5,,
,콩기름,2,,
S간장떡볶이,"멥쌀떡, 가래떡",30,일품(간식),한식
,"양배추, 생것",7,,
,"어묵, 튀긴것",6,,
,"간장, 개량, 양조",1.5,,
,"파, 생것",1.5,,
,"설탕, 백설탕",0.2,,
,"마늘, 구근, 생것",0.2,,
,참기름,0.1,,
,소금,0.1,,
S간장비빔국수,"국수, 소면, 말린것",30,일품(간식),한식
,"당근, 뿌리, 생것",5,,
,"양파, 생것",5,,
,"간장, 재래",2,,
,"설탕, 백설탕",2.5,,
,콩기름,1,,
,참기름,1,,
,"마늘, 구근, 생것",0.5,,
,"참깨, 흰깨, 볶은것",0.5,,
S간장소면무침,"국수, 소면, 말린것",30,일품(간식),한식
,"당근, 뿌리, 생것",5,,
,"양파, 생것",5,,
,"파, 대파, 생것",2,,
,"간장, 재래",2,,
,"설탕, 백설탕",2.5,,
,콩기름,1,,
,참기름,1,,
,"마늘, 구근, 생것",0.5,,
,"참깨, 흰깨, 볶은것",0.5,,
S고로케,"감자, 대지, 생것",30,일품(간식),한식
,"양파, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"옥수수, 가당, 통조림",5,,
,"달걀, 생것",5,,
,"밀, 중력밀가루",3,,
,"밀, 빵가루",3,,
,콩기름,3,,
,소금,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S군고구마,"고구마, 분질(밤) 고구마, 구운것",80,일품(간식),양식
S군만두,"만두, 고기 만두, 냉동",50,일품(간식),한식
,콩기름,3,,
S궁중떡볶이,"소고기, 한우(1등급), 사태(앞사태), 생것",15,일품(간식),한식
,"멥쌀떡, 가래떡",25,,
,"느타리버섯, 생것",10,,
,"파, 생것",3,,
,"간장, 개량, 양조",2,,
,콩기름,2.5,,
,"마늘, 구근, 생것",1,,
,참기름,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S김가루주먹밥,"멥쌀, 백미, 생것",25,일품(간식),한식
,참기름,2,,
,"김, 참김, 말린것",1.5,,
,소금,0.5,,
,"간장, 재래",0.5,,
S김치말이국수,"국수, 소면, 말린것",25,일품(간식),한식
,"호박, 애호박, 생것",3,,
,"당근, 뿌리, 생것",3,,
,"김치, 배추 김치",8,,
,"파, 생것",1.4,,
,"멸치, 대멸치, 삶아서 말린것",1.4,,
,콩기름,1,,
,"김, 참김, 말린것",0.5,,
,"간장, 재래",0.3,,
,소금,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S김치볶음밥,"멥쌀, 백미, 생것",25,일품(간식),한식
,"김치, 배추 김치",10,,
,"당근, 뿌리, 생것",3,,
,"양파, 생것",3,,
,"파, 생것",2,,
,콩기름,1,,
,참기름,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S김치전,"김치, 배추 김치",20,일품(간식),한식
,"밀, 부침가루",15,,
,콩기름,2,,
,소금,0.2,,
S깻잎비빔국수,"국수, 소면, 말린것",30,일품(간식),한식
,"들깻잎, 생것",3,,
,"오이, 개량종, 생것",5,,
,"양배추, 생것",5,,
,"파인애플, 생것",3,,
,"사과, 부사(후지), 생것",3,,
,"고추장, 재래",1,,
,"식초, 양조",1,,
,참기름,0.5,,
,"설탕, 백설탕",1,,
,"마늘, 구근, 생것",0.2,,
,"참깨, 검정깨, 볶은것",0.2,,
S꼬마김밥(달걀제외),"멥쌀, 백미, 생것",25,일품(간식),한식
,"시금치, 생것",10,,
,"당근, 뿌리, 생것",10,,
,"단무지, 염절임",7,,
,콩기름,1,,
,참기름,2,,
,"김, 참김, 말린것",1.5,,
,소금,0.3,,
S냉콩국+소면,"콩(대두), 노란콩, 말린것",10,일품(간식),한식
,"토마토, 방울토마토, 생것",10,,
,"오이, 개량종, 생것",10,,
,우유,50,,
,"국수, 소면, 말린것, 삶은것",50,,
S다진유부주먹밥,"멥쌀, 백미, 생것",25,일품(간식),한식
,"두부, 유부, 튀긴것",15,,
,"오이, 개량종, 생것",5,,
,참기름,2.5,,
,"당근, 뿌리, 생것",2.5,,
,"식초, 사과식초",1,,
,콩기름,1,,
,"참깨, 검정깨, 볶은것",1,,
,"설탕, 백설탕",1,,
,"간장, 재래",1,,
,소금,0.5,,
S단호박전,"호박, 단호박, 생것",30,일품(간식),한식
,"밀, 부침가루",15,,
,콩기름,2,,
,소금,0.2,,
S단호박크림리조또,우유,25,일품(간식),양식
,"멥쌀, 백미, 생것",15,,
,"크림, 경휘핑",20,,
,"호박, 단호박, 생것",15,,
,"표고버섯, 배지재배, 갓, 말린것",5,,
,"양파, 생것",3,,
,올리브유,2,,
,"치즈, 파마산",2,,
,"마늘, 구근, 생것",2,,
,버터,1,,
,소금,0.2,,
,"후추, 검은후추, 가루 ",0.2,,
S단호박튀김,"밀, 튀김가루",15,일품(간식),한식
,"호박, 단호박, 생것",30,,
,콩기름,3,,
S달걀볶음밥,"멥쌀, 백미, 생것",25,일품(간식),양식
,"달걀, 생것",15,,
,"양파, 생것",10,,
,"당근, 뿌리, 생것",5,,
,"파, 생것",3,,
,"간장, 개량, 양조",1,,
,콩기름,1,,
,"마늘, 구근, 생것",0.5,,
,참기름,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S달걀채소볶음밥,"멥쌀, 백미, 생것",25,일품(간식),양식
,"달걀, 생것",15,,
,"파프리카, 빨간색, 생것",7,,
,"파프리카, 초록색, 생것",7,,
,"파, 생것",3,,
,"간장, 개량, 양조",1,,
,콩기름,1,,
,"마늘, 구근, 생것",0.5,,
,참기름,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S닭가지볶음밥,"멥쌀, 백미, 생것",25,일품(간식),한식
,"닭고기, 가슴(껍질 제거), 생것",15,,
,"가지, 생것",15,,
,"양파, 생것",7.5,,
,"당근, 뿌리, 생것",7.5,,
,"파, 생것",5,,
,"간장, 개량, 양조",2,,
,콩기름,1.5,,
,"마늘, 구근, 생것",1,,
,참기름,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S닭고기주먹밥,"멥쌀, 백미, 생것",25,일품(간식),한식
,"닭고기, 가슴(껍질 제거), 생것",15,,
,"당근, 뿌리, 생것",8,,
,"피망, 초록색, 생것",5,,
,참기름,2,,
,콩기름,1,,
,소금,0.5,,
,"후추, 검은후추, 가루 ",0.1,,
S도토리묵무침,도토리묵,40,일품(간식),한식
,"파, 쪽파, 생것",2,,
,"고춧가루, 가루",1,,
,"간장, 개량, 양조",2,,
,"당근, 뿌리, 생것",5,,
,"양파, 생것",5,,
,"오이, 개량종, 생것",15,,
,"상추, 적상추, 생것",5,,
S도토리묵밥,도토리묵,100,일품(간식),한식
,"김치, 배추 김치",8,,
,"파, 생것",3,,
,"당근, 뿌리, 생것",3,,
,"오이, 개량종, 생것",5,,
,"멸치, 대멸치, 삶아서 말린것",2,,
,참기름,1.5,,
,"마늘, 구근, 생것",0.5,,
,"김, 참김, 말린것",0.5,,
,"간장, 재래",0.5,,
S돼지고기잡채,"돼지고기, 등심, 생것",15,일품(간식),한식
,"당면, 고구마, 말린것",8,,
,"양파, 생것",5,,
,"당근, 뿌리, 생것",5,,
,"시금치, 생것",5,,
,"느타리버섯, 생것",5,,
,"파프리카, 빨간색, 생것",3,,
,"간장, 개량, 양조",3,,
,콩기름,2,,
,"마늘, 구근, 생것",1,,
,참기름,0.2,,
,"참깨, 흰깨, 볶은것",0.1,,
,"후추, 검은후추, 가루 ",0.1,,
S들깨수제비,"들깨, 말린것",1.5,일품(간식),한식
,"밀, 중력밀가루",25,,
,"미역, 말린것",1,,
,"감자, 대지, 생것",7,,
,"양파, 생것",5,,
,"파, 대파, 생것",1,,
,"멸치, 대멸치, 삶아서 말린것",2,,
S떡국,"멥쌀떡, 가래떡",30,일품(간식),한식
,"파, 생것",2,,
,"멸치, 대멸치, 삶아서 말린것",2,,
,소금,0.3,,
,"마늘, 구근, 생것",0.5,,
,"후추, 검은후추, 가루 ",0.1,,
S떡볶이,"간장, 개량, 양조",1,일품(간식),한식
,"고춧가루, 가루",0.5,,
,"고추장, 개량",1,,
,"설탕, 백설탕",1,,
,"멥쌀떡, 가래떡",30,,
,참기름,1,,
,"양배추, 생것",5,,
,"양파, 생것",5,,
S레몬소스탕수육,"돼지고기, 등심, 생것",30,일품(간식),한식
,콩기름,3,,
,"전분, 감자, 가루",5,,
,"당근, 뿌리, 생것",5,,
,"오이, 개량종, 생것",5,,
,"양파, 생것",10,,
,"밀, 튀김가루",5,,
,"달걀, 생것",10,,
,"레몬, 생것",3,,
,"간장, 개량, 양조",2,,
,"설탕, 백설탕",2,,
,"마늘, 구근, 생것",0.1,,
,"후추, 검은후추, 가루 ",0.1,,
S로제스파게티,우유,14,일품(간식),양식
,토마토 소스,15,,
,"파스타, 스파게티, 말린것",20,,
,"양파, 생것",8,,
,"크림, 유지방 45%",2,,
,베이컨,5,,
,"양송이버섯, 생것",5,,
,"피망, 초록색, 생것",5,,
,"마늘, 구근, 생것",1,,
,올리브유,2,,
,소금,0.4,,
,"후추, 검은후추, 가루 ",0.1,,
S마늘종잡채,"마늘종, 꽃줄기, 생것",8,일품(간식),한식
,콩기름,2,,
,"양파, 생것",10,,
,"간장, 개량, 양조",2,,
,참기름,0.2,,
,"당근, 뿌리, 생것",5,,
,"당면, 고구마, 말린것",10,,
S메밀국수,"메밀 국수, 생것",30,일품(간식),한식
,"무, 조선무, 생것",10,,
,"간장, 개량, 양조",2,,
,"파, 실파, 생것",0.6,,
,"멸치, 대멸치, 삶아서 말린것",0.5,,
,"다시마, 말린것",0.3,,
,"설탕, 백설탕",0.3,,
,"김, 맛김, 조미, 구운것",0.2,,
,소금,0.1,,
S멸치주먹밥,"멥쌀, 백미, 생것",25,일품(간식),한식
,"멸치, 잔멸치, 삶아서 말린것",10,,
,"당근, 뿌리, 생것",8,,
,"피망, 초록색, 생것",5,,
,참기름,2,,
,콩기름,1,,
,소금,0.5,,
,"후추, 검은후추, 가루 ",0.1,,
S물만두,"만두, 고기 만두, 냉동",50,일품(간식),한식
S미니우동,"국수, 우동, 생것",35,일품(간식),한식
,"쑥갓, 생것",3,,
,"간장, 개량, 양조",2,,
,"파, 생것",1.5,,
,"멸치, 대멸치, 삶아서 말린것",1,,
,"김, 참김, 구운것",0.3,,
,"마늘, 구근, 생것",0.3,,
S미트볼스파게티,"파스타, 스파게티, 말린것",30,일품(간식),양식
,토마토 소스,20,,
,"미트볼, 냉동",15,,
,"양송이버섯, 생것",15,,
,"양파, 생것",10,,
,올리브유,5,,
,"파프리카, 초록색, 생것",5,,
S밥새우주먹밥,"멥쌀, 백미, 생것",25,일품(간식),한식
,"새우, 꽃새우, 삶아서 말린것",8,,
,"양파, 생것",4,,
,"당근, 뿌리, 생것",4,,
,"파프리카, 초록색, 생것",4,,
,콩기름,1,,
,참기름,0.4,,
,소금,0.4,,
,"후추, 검은후추, 가루 ",0.1,,
S버터감자구이,버터,3,일품(간식),양식
,"감자, 대지, 생것",80,,
S볶음우동,"국수, 우동, 생것",50,일품(간식),한식
,"새우, 흰다리새우, 생것",10,,
,"숙주나물, 생것",10,,
,"양파, 생것",5,,
,"피망, 초록색, 생것",5,,
,"간장, 개량, 양조",2,,
,"표고버섯, 배지재배, 갓, 말린것",2,,
,굴 소스,2,,
,"당근, 뿌리, 생것",2,,
,물엿,1,,
,콩기름,1,,
,"마늘, 구근, 생것",0.5,,
,"후추, 검은후추, 가루 ",0.1,,
S부추전,"부추, 재래종, 생것",12,일품(간식),한식
,"당근, 뿌리, 생것",3,,
,"달걀, 생것",5,,
