name,ingredient,weight,category,note
,"달걀, 생것",10,,
,"톳, 생것",6,,
,"당근, 뿌리, 생것",5,,
,"들깻잎, 생것",2,,
S파래전,"밀, 부침가루",12,일품(간식),0
,"파래, 생것",10,,
,포도씨유,2,,
S파프리카유부초밥,"멥쌀, 백미, 생것",25,일품(간식),0
,"두부, 유부, 튀긴것",15,,
,"당근, 뿌리, 생것",4,,
,"양파, 생것",4,,
,"식초, 사과식초",1.5,,
,"파프리카, 노란색, 생것",2,,
,"피망, 초록색, 생것",2,,
,"파프리카, 빨간색, 데친것",2,,
,"설탕, 백설탕",1.5,,
,소금,0.5,,
,포도씨유,0.2,,
S피망잡채,"피망, 초록색, 생것",8,일품(간식),0
,"피망, 빨간색, 생것",8,,
,포도씨유,2,,
,"양파, 생것",10,,
,"간장, 개량, 양조",2,,
,참기름,0.2,,
,"당근, 뿌리, 생것",5,,
,"당면, 고구마, 말린것",10,,
S해물굴소스볶음밥,"멥쌀, 백미, 생것",25,일품(간식),0
,"새우, 시바새우, 생것",15,,
,"오징어, 생것",8,,
,"당근, 뿌리, 생것",5,,
,"양파, 생것",5,,
,"파, 생것",5,,
,굴 소스,2,,
,포도씨유,1,,
,"마늘, 구근, 생것",0.5,,
,참기름,0.2,,
,"후추, 검은후추, 가루 ",0.1,,
S해물볶음우동,"국수, 우동, 생것",50,일품(간식),0
,"오징어, 생것",10,,
,"숙주나물, 생것",10,,
,"양파, 생것",5,,
,"피망, 초록색, 생것",5,,
,"간장, 개량, 양조",2,,
,"표고버섯, 배지재배, 갓, 말린것",2,,
,굴 소스,2,,
,"당근, 뿌리, 생것",2,,
,물엿,1,,
,포도씨유,1,,
,"마늘, 구근, 생것",0.5,,
,"후추, 검은후추, 가루 ",0.1,,
S해물파전,"파, 쪽파, 생것",15,일품(간식),0
,"당근, 뿌리, 생것",5,,
,"양파, 생것",7,,
,"오징어, 생것",7,,
,"새우, 시바새우, 생것",7,,
,"백합, 생것",5,,
,"밀, 부침가루",5,,
,"달걀, 생것",10,,
,포도씨유,2,,
S후리가케주먹밥,"멥쌀, 백미, 생것",25,일품(간식),0
,조미료,6,,
,"피망, 초록색, 생것",5,,
,"양파, 생것",5,,
,"당근, 뿌리, 생것",3,,
,포도씨유,1,,
감자밥(75),"감자, 대지, 생것",20,밥,0
,"멥쌀, 백미, 생것",55,,
감자밥(90),"감자, 대지, 생것",25,밥,0
,"멥쌀, 백미, 생것",65,,
검정콩밥(75),"콩(대두), 서리태, 말린것",7,밥,0
,"멥쌀, 백미, 생것",68,,
검정콩밥(90),"콩(대두), 서리태, 말린것",10,밥,0
,"멥쌀, 백미, 생것",80,,
고구마밥(75),"멥쌀, 백미, 생것",55,밥,0
,"고구마, 분질(밤) 고구마, 생것",20,,
고구마밥(90),"멥쌀, 백미, 생것",65,밥,0
,"고구마, 분질(밤) 고구마, 생것",25,,
기장밥(75),"기장, 찰기장, 도정, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
기장밥(90),"기장, 찰기장, 도정, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
밤밥(75),"멥쌀, 백미, 생것",55,밥,0
,"밤, 생것",20,,
밤밥(90),"멥쌀, 백미, 생것",65,밥,0
,"밤, 생것",25,,
밤찹쌀팥밥(75),"찹쌀, 백미, 생것",8,밥,0
,"밤, 생것",6,,
,"팥, 붉은팥, 말린것",6,,
,"멥쌀, 백미, 생것",55,,
밤찹쌀팥밥(90),"찹쌀, 백미, 생것",8,밥,0
,"밤, 생것",8,,
,"팥, 붉은팥, 말린것",8,,
,"멥쌀, 백미, 생것",66,,
밤콩밥(75),"콩(대두), 갈색콩(밤콩), 말린것",7,밥,0
,"멥쌀, 백미, 생것",68,,
밤콩밥(90),"콩(대두), 갈색콩(밤콩), 말린것",10,밥,0
,"멥쌀, 백미, 생것",80,,
보리밥(75),"보리, 쌀보리, 도정, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
보리밥(90),"보리, 쌀보리, 도정, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
수수밥(75),"수수, 찰수수, 도정, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
수수밥(90),"수수, 찰수수, 도정, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
쌀밥(75),"멥쌀, 백미, 생것",75,밥,0
쌀밥(90),"멥쌀, 백미, 생것",90,밥,0
옥수수밥(75),"옥수수, 메옥수수, 말린것",7,밥,0
,"멥쌀, 백미, 생것",68,,
옥수수밥(90),"옥수수, 메옥수수, 말린것",10,밥,0
,"멥쌀, 백미, 생것",80,,
완두콩밥(75),"완두, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
완두콩밥(90),"완두, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
율무밥(75),"율무, 도정, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
율무밥(90),"율무, 도정, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
잡곡밥(75),"멥쌀, 백미, 생것",40,밥,0
,"찹쌀, 백미, 생것",12,,
,"수수, 찰수수, 도정, 생것",4,,
,"기장, 찰기장, 도정, 생것",4,,
,"멥쌀, 흑미벼, 현미, 생것",5,,
잡곡밥(90),"멥쌀, 백미, 생것",55,밥,0
,"찹쌀, 백미, 생것",15,,
,"수수, 찰수수, 도정, 생것",6.5,,
,"기장, 찰기장, 도정, 생것",6.5,,
,"멥쌀, 흑미벼, 현미, 생것",7,,
차조밥(75),"조, 차조, 도정, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
차조밥(90),"조, 차조, 도정, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
찰현미밥(75),"멥쌀, 백미, 생것",52,밥,0
,"찹쌀, 백미, 생것",15,,
,"멥쌀, 발아현미, 현미, 생것",8,,
찰현미밥(90),"멥쌀, 백미, 생것",60,밥,0
,"찹쌀, 백미, 생것",20,,
,"멥쌀, 발아현미, 현미, 생것",10,,
찹쌀밥(75),"찹쌀, 백미, 생것",20,밥,0
,"멥쌀, 백미, 생것",55,,
찹쌀밥(90),"찹쌀, 백미, 생것",25,밥,0
,"멥쌀, 백미, 생것",65,,
찹쌀보리밥(75),"멥쌀, 백미, 생것",55,밥,0
,"찹쌀, 백미, 생것",12,,
,"보리, 쌀보리, 도정, 생것",8,,
찹쌀보리밥(90),"멥쌀, 백미, 생것",65,밥,0
,"찹쌀, 백미, 생것",15,,
,"보리, 쌀보리, 도정, 생것",10,,
찹쌀팥밥(75),"찹쌀, 백미, 생것",12,밥,0
,"팥, 붉은팥, 말린것",8,,
,"멥쌀, 백미, 생것",55,,
찹쌀팥밥(90),"찹쌀, 백미, 생것",15,밥,0
,"팥, 붉은팥, 말린것",10,,
,"멥쌀, 백미, 생것",65,,
찹쌀현미밥(75),"멥쌀, 백미, 생것",55,밥,0
,"찹쌀, 백미, 생것",12,,
,"멥쌀, 발아현미, 현미, 생것",8,,
찹쌀현미밥(90),"멥쌀, 백미, 생것",65,밥,0
,"찹쌀, 백미, 생것",15,,
,"멥쌀, 발아현미, 현미, 생것",10,,
팥밥(75),"팥, 검정팥, 말린것",7,밥,0
,"멥쌀, 백미, 생것",68,,
팥밥(90),"팥, 검정팥, 말린것",10,밥,0
,"멥쌀, 백미, 생것",80,,
팥찹쌀밥(75),"멥쌀, 백미, 생것",55,밥,0
,"찹쌀, 백미, 생것",12,,
,"팥, 붉은팥, 말린것",8,,
팥찹쌀밥(90),"멥쌀, 백미, 생것",65,밥,0
,"찹쌀, 백미, 생것",15,,
,"팥, 붉은팥, 말린것",10,,
현미밥(75),"멥쌀, 발아현미, 현미, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
현미밥(90),"멥쌀, 발아현미, 현미, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
현미찹쌀밥(75),"멥쌀, 백미, 생것",55,밥,0
,"찹쌀, 백미, 생것",12,,
,"멥쌀, 발아현미, 현미, 생것",8,,
현미찹쌀밥(90),"멥쌀, 백미, 생것",65,밥,0
,"찹쌀, 백미, 생것",15,,
,"멥쌀, 발아현미, 현미, 생것",10,,
흑미밥(75),"멥쌀, 흑미벼, 현미, 생것",7,밥,0
,"멥쌀, 백미, 생것",68,,
흑미밥(90),"멥쌀, 흑미벼, 현미, 생것",10,밥,0
,"멥쌀, 백미, 생것",80,,
콩밥(75),"멥쌀, 백미, 생것",68,밥,0
,"콩(대두), 노란콩, 말린것",7,,
콩밥(90),"멥쌀, 백미, 생것",80,밥,0
,"콩(대두), 노란콩, 말린것",10,,
(소고기제외)당면양배추국,"양배추, 생것",45,국,
,"양파, 생것",7.5,,
,"당면, 고구마, 말린것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,참기름,2.25,,
,"마늘, 구근, 생것",0.45,,
,"간장, 재래",0.75,,
,"후추, 검은후추, 가루 ",0.15,,
(저염)닭곰탕,"닭고기, 성계, 생것",67.5,국,
,"파, 대파, 생것",4.5,,
,"마늘, 구근, 생것",0.75,,
,소금,0.3,,
,"후추, 검은후추, 가루 ",0.15,,
가자미미역국,"가자미, 생것",37.5,국,
,"간장, 재래",0.45,,
,"미역, 말린것",4.5,,
,참기름,3,,
가지냉국,"오이, 개량종, 생것",15,국,
,"파, 쪽파, 생것",1.5,,
,"가지, 생것",30,,
,"식초, 양조",1.5,,
,"설탕, 백설탕",1.5,,
,"참깨, 흰깨, 볶은것",0.3,,
,소금,0.45,,
,"마늘, 구근, 생것",0.45,,
갈비탕,"소고기, 한우(1등급), 사태(뒷사태), 생것",60,국,
,"무, 조선무, 생것",10.5,,
,"파, 대파, 생것",4.5,,
,"마늘, 구근, 생것",0.45,,
,소금,0.45,,
,"후추, 검은후추, 가루 ",0.15,,
갈비탕+당면,"소고기, 한우(1등급), 사태(뒷사태), 생것",60,국,
,"파, 대파, 생것",4.5,,
,"당면, 고구마, 말린것",7.5,,
,"달걀, 생것",15,,
,"후추, 검은후추, 가루 ",0.15,,
,"간장, 재래",0.75,,
갈은북어국,"명태, 북어, 말린것",11.25,국,
,들기름,2.25,,
,소금,0.45,,
,"무, 조선무, 생것",22.5,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",4.5,,
감자고추장찌개,"감자, 대지, 생것",45,국,
,"양파, 생것",12,,
,"파, 대파, 생것",3,,
,"고추장, 개량",3,,
,"간장, 재래",0.45,,
,포도씨유,3,,
,"호박, 애호박, 생것",15,,
,"돼지고기, 살코기, 생것",15,,
감자국,"감자, 대지, 생것",37.5,국,
,"간장, 재래",0.75,,
,"마늘, 구근, 생것",0.15,,
,"다시마, 말린것",0.75,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
감자다시마국,"다시마, 말린것",1.5,국,
,"감자, 대지, 생것",30,,
,"마늘, 구근, 생것",0.3,,
,참기름,2.25,,
,"간장, 재래",0.75,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"파, 대파, 생것",4.5,,
감자달걀국,"감자, 대지, 생것",30,국,
,"간장, 재래",0.75,,
,"다시마, 말린것",0.15,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"달걀, 생것",22.5,,
감자된장국,"감자, 대지, 생것",30,국,
,"양파, 생것",7.5,,
,"마늘, 구근, 생것",0.45,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"호박, 애호박, 생것",15,,
,"된장, 개량",4.5,,
감자된장찌개,"감자, 대지, 생것",30,국,
,"양파, 생것",7.5,,
,"마늘, 구근, 생것",0.45,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"호박, 애호박, 생것",15,,
,"된장, 개량",4.5,,
감자맑은된장국,"감자, 대지, 생것",37.5,국,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",1.5,,
,"마늘, 구근, 생것",0.75,,
,"된장, 개량",4.5,,
감자미역국,"미역, 말린것",4.5,국,
,"감자, 대지, 생것",30,,
,참기름,2.25,,
,"마늘, 구근, 생것",0.3,,
,"간장, 재래",0.75,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"파, 대파, 생것",4.5,,
감자부추국,"된장, 개량",4.5,국,
,"부추, 재래종, 생것",15,,
,"감자, 대지, 생것",30,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
감자수제비국,"감자, 대지, 생것",30,국,
,"양파, 생것",7.5,,
,"백합, 생것",22.5,,
,"파, 대파, 생것",4.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"호박, 애호박, 생것",7.5,,
,"다시마, 말린것",0.75,,
,소금,0.45,,
,"당근, 뿌리, 생것",4.5,,
,"밀, 중력밀가루",37.5,,
감자수제비국(조개x),"감자, 대지, 생것",30,국,
,"양파, 생것",7.5,,
,"밀, 중력밀가루",37.5,,
,소금,0.45,,
,"호박, 애호박, 생것",7.5,,
,"파, 대파, 생것",4.5,,
,"당근, 뿌리, 생것",4.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.75,,
감자애호박국,"감자, 대지, 생것",30,국,
,"호박, 애호박, 생것",22.5,,
,"파, 대파, 생것",4.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 생것",0.3,,
,"마늘, 구근, 생것",0.75,,
,소금,0.45,,
감자양파국,"감자, 대지, 생것",22.5,국,
,"마늘, 구근, 생것",0.45,,
,"간장, 재래",0.75,,
,"양파, 생것",22.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
감자옹심이국,"전분, 감자, 가루",37.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"간장, 개량, 양조",0.75,,
,"감자, 대지, 생것",15,,
,"파, 대파, 생것",4.5,,
,"다시마, 말린것",0.75,,
,"호박, 애호박, 생것",4.5,,
,"마늘, 구근, 생것",0.45,,
감자채국,"된장, 개량",4.5,국,
,"감자, 대지, 생것",37.5,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
감자채맑은국,"간장, 재래",0.75,국,
,"감자, 대지, 생것",37.5,,
,"다시마, 말린것",0.45,,
,"마늘, 구근, 생것",0.3,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
감자탕,"감자, 대지, 생것",60,국,
,"고춧가루, 가루",2.25,,
,"마늘, 구근, 생것",1.2,,
,"고추장, 개량",3.75,,
,"양파, 생것",15,,
,"파, 대파, 생것",3,,
,"돼지고기, 사태, 생것",37.5,,
감자호박국,"감자, 대지, 생것",22.5,국,
,"양파, 생것",4.5,,
,"호박, 애호박, 생것",22.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"간장, 개량, 양조",0.75,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.45,,
강된장,"된장, 개량",4.5,국,
,"감자, 대지, 생것",37.5,,
,"호박, 애호박, 생것",15,,
,"양파, 생것",15,,
,두부,60,,
,"파, 대파, 생것",3,,
,"표고버섯, 참나무재배, 생것",15,,
,"멸치, 대멸치, 삶아서 말린것",3,,
건새우감자국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,"감자, 대지, 생것",45,,
,"마늘, 구근, 생것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우근대국,"멸치, 대멸치, 삶아서 말린것",3,국,
,"근대, 생것",45,,
,"마늘, 구근, 생것",0.3,,
,"새우, 꽃새우, 삶아서 말린것",4.5,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우근대장국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,"근대, 생것",45,,
,"마늘, 구근, 생것",0.3,,
,"된장, 개량",5.25,,
,"고추장, 개량",0.75,,
,"파, 대파, 생것",1.5,,
,"다시마, 말린것",0.75,,
건새우된장국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,"아욱, 생것",37.5,,
,"마늘, 구근, 생것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우맑은국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,두부,37.5,,
,"마늘, 구근, 생것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"파, 대파, 생것",3,,
건새우무국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.3,,
,"무, 조선무, 생것",45,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우부추국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.3,,
,"부추, 재래종, 생것",30,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우시금치국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.3,,
,"부추, 재래종, 생것",30,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우아욱국,"아욱, 생것",45,국,
,"새우, 꽃새우, 삶아서 말린것",4.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.3,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우아욱토장국,"아욱, 생것",45,국,
,"새우, 꽃새우, 삶아서 말린것",4.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"고추장, 개량",0.45,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.3,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건새우콩나물국,"새우, 꽃새우, 삶아서 말린것",4.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.3,,
,"콩나물, 생것",30,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
건홍합다시마맑은국,"홍합, 삶아서 말린것",15,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",1.5,,
,"마늘, 구근, 생것",0.3,,
,소금,0.45,,
,"파, 대파, 생것",3,,
건홍합맑은국,"홍합, 삶아서 말린것",15,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.45,,
,"무, 조선무, 생것",15,,
,"마늘, 구근, 생것",0.3,,
,소금,0.45,,
,"파, 대파, 생것",3,,
게살스프,게맛살,37.5,국,
,소금,0.3,,
,"전분, 감자, 가루",3,,
,"후추, 검은후추, 가루 ",0.15,,
,"멸치, 대멸치, 삶아서 말린것",3,,
고추장찌개,"감자, 대지, 생것",22.5,국,
,"양파, 생것",15,,
,"파, 대파, 생것",3,,
,"고추장, 개량",3,,
,"간장, 재래",0.45,,
,포도씨유,3,,
,"호박, 애호박, 생것",22.5,,
,두부,45,,
,"돼지고기, 살코기, 생것",15,,
곤약어묵국,"어묵, 튀긴것",37.5,국,
,"무, 조선무, 생것",15,,
,"곤약(구약나물), 판형, 생것",15,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",4.5,,
곰국,"소고기, 한우(1등급), 사태(뒷사태), 생것",37.5,국,
,소금,0.45,,
,"파, 대파, 생것",3,,
,"소고기, 한우, 양지, 생것",15,,
곰취된장국,"곰취, 생것",22.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"마늘, 구근, 생것",0.3,,
,"파, 대파, 생것",2.25,,
,"된장, 개량",5.25,,
곰취마른새우국,"곰취, 생것",22.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"파, 대파, 생것",2.25,,
,"마늘, 구근, 생것",0.3,,
,"새우, 꽃새우, 삶아서 말린것",4.5,,
,"된장, 개량",5.25,,
굴국,"굴, 석굴, 생것",30,국,
,"마늘, 구근, 생것",0.45,,
,"파, 대파, 생것",4.5,,
,소금,0.3,,
,"멸치, 대멸치, 삶아서 말린것",2.25,,
굴달걀국,"굴, 석굴, 생것",30,국,
,"달걀, 생것",30,,
,"파, 대파, 생것",3,,
,소금,0.3,,
,"멸치, 대멸치, 삶아서 말린것",2.25,,
,"마늘, 구근, 생것",0.45,,
굴두부국,"굴, 석굴, 생것",30,국,
,"무, 조선무, 생것",15,,
,"마늘, 구근, 생것",0.45,,
,소금,0.3,,
,두부,30,,
,참기름,2.25,,
굴미역국,"굴, 석굴, 생것",30,국,
,"마늘, 구근, 생것",0.45,,
,"간장, 재래",0.45,,
,"미역, 말린것",4.5,,
,참기름,3,,
근대국,"근대, 생것",30,국,
,"된장, 개량",4.5,,
,"마늘, 구근, 생것",0.3,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
근대된장국,"근대, 생것",30,국,
,"된장, 개량",4.5,,
,"마늘, 구근, 생것",0.3,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
근대맑은국,"근대, 생것",30,국,
,"된장, 개량",4.5,,
,"마늘, 구근, 생것",0.3,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"다시마, 말린것",0.75,,
근대장국수,"근대, 생것",30,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"국수, 소면, 말린것, 삶은것",30,,
,"된장, 개량",5.25,,
,"마늘, 구근, 생것",0.3,,
,"파, 대파, 생것",3,,
근대토장국,"근대, 생것",45,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"고추장, 개량",0.45,,
,"다시마, 말린것",0.75,,
,"된장, 개량",5.25,,
,"파, 대파, 생것",3,,
,"마늘, 구근, 생것",0.3,,
김국,"파, 쪽파, 생것",0.75,국,
,"간장, 재래",0.3,,
,"마늘, 구근, 생것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",1.5,,
,"새우, 꽃새우, 삶아서 말린것",1.5,,
,"김, 참김, 말린것",3,,
,참기름,1.5,,
김치국,"김치, 배추 김치",30,국,
,"양파, 생것",7.5,,
,"마늘, 구근, 생것",1.5,,
,"멸치, 대멸치, 삶아서 말린것",1.5,,
,"파, 대파, 생것",3,,
김치두부국,"김치, 배추 김치",15,국,
,두부,30,,
,"다시마, 말린것",0.45,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",4.5,,
김치두부찌개,"김치, 배추 김치",15,국,
,두부,30,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",4.5,,
김치맑은국,"김치, 배추 김치",15,국,
,두부,30,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"파, 대파, 생것",3,,
,"양파, 생것",7.5,,
김치양파국,"김치, 배추 김치",15,국,
,"양파, 생것",15,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
김치어묵국,"김치, 배추 김치",15,국,
,"어묵, 튀긴것",22.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
김치유부맑은국,"김치, 배추 김치",15,국,
,"두부, 유부, 튀긴것",22.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"파, 대파, 생것",3,,
,"양파, 생것",7.5,,
김치찌개,"김치, 배추 김치",30,국,
,"파, 대파, 생것",2.25,,
,"양파, 생것",7.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"간장, 재래",0.75,,
김치콩나물국,"김치, 배추 김치",12,국,
,"양파, 생것",7.5,,
,"콩나물, 생것",22.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"파, 대파, 생것",2.25,,
,"다시마, 말린것",0.3,,
,"마늘, 구근, 생것",0.3,,
,"간장, 재래",0.45,,
깻잎국,"들깻잎, 생것",15,국,
,"된장, 개량",4.5,,
,"마늘, 구근, 생것",0.3,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
깻잎된장찌개,"들깻잎, 생것",7.5,국,
,두부,22.5,,
,"감자, 대지, 생것",15,,
,"호박, 애호박, 생것",7.5,,
,"된장, 개량",4.5,,
,"멸치, 대멸치, 삶아서 말린것",3,,
꼬막된장찌개,"꼬막, 생것",60,국,
,"양파, 생것",15,,
,"된장, 개량",4.5,,
,"멸치, 대멸치, 삶아서 말린것",1.5,,
,"파, 대파, 생것",1.5,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.45,,
꼬치어묵국,"어묵, 튀긴것",22.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"당근, 뿌리, 생것",15,,
,"다시마, 말린것",0.9,,
,"간장, 재래",0.75,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",4.5,,
,"무, 조선무, 생것",22.5,,
꽃게된장국,"게, 꽃게, 생것",60,국,
,"호박, 애호박, 생것",12,,
,"마늘, 구근, 생것",0.45,,
,두부,22.5,,
,"된장, 개량",4.5,,
,"파, 대파, 생것",3,,
꽃게탕,"게, 꽃게, 생것",60,국,
,"호박, 애호박, 생것",12,,
,"마늘, 구근, 생것",0.45,,
,"고춧가루, 가루",1.2,,
,"무, 조선무, 생것",22.5,,
,"양파, 생것",22.5,,
,"된장, 개량",4.5,,
,"파, 대파, 생것",3,,
낙지연포탕,"양파, 생것",7.5,국,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"낙지, 생것",60,,
,"파, 대파, 생것",1.5,,
,"미나리, 물미나리, 생것",7.5,,
,"무, 조선무, 생것",22.5,,
,"다시마, 말린것",0.75,,
,"마늘, 구근, 생것",0.45,,
냉이국,"냉이, 생것",37.5,국,
,"된장, 개량",3.75,,
,"파, 대파, 생것",3,,
,"마늘, 구근, 생것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
냉이된장국,"냉이, 생것",37.5,국,
,"된장, 개량",3.75,,
,"파, 대파, 생것",3,,
,"마늘, 구근, 생것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
냉이콩나물된장국,"냉이, 생것",15,국,
,"콩나물, 생것",22.5,,
,"파, 대파, 생것",1.5,,
,"된장, 개량",3.75,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"마늘, 구근, 생것",0.3,,
냉콩나물국,"콩나물, 생것",37.5,국,
,"다시마, 말린것",0.3,,
,"마늘, 구근, 생것",0.3,,
,소금,0.3,,
느타리배추국,"배추, 생것",30,국,
,"느타리버섯, 생것",22.5,,
,"된장, 개량",3.75,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",2.25,,
,"멸치, 대멸치, 삶아서 말린것",3,,
느타리버섯국,"느타리버섯, 생것",37.5,국,
,"간장, 개량, 양조",1.5,,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
,"다시마, 말린것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
느타리버섯두부맑은국,두부,45,국,
,"느타리버섯, 생것",22.5,,
,"마늘, 구근, 생것",0.3,,
,"파, 대파, 생것",3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
,"된장, 개량",4.5,,
느타리버섯맑은국,"느타리버섯, 생것",37.5,국,
,"간장, 개량, 양조",1.5,,
,"파, 대파, 생것",3,,
,"다시마, 말린것",0.3,,
,"멸치, 대멸치, 삶아서 말린것",3,,
늙은호박국,"호박, 늙은호박, 생것",30,국,
,"양파, 생것",7.5,,
,"파, 대파, 생것",3,,
